degraded_image,degradation_type,reference_image,source_reference_path
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/8288_lowlight.png,low_light,8288.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/8288.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/8288_blur.png,blur,8288.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/8288.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/828_img__blue.png,blue_cast,828_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/828_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/828_img__green.png,green_cast,828_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/828_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/828_img__lowlight.png,low_light,828_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/828_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/828_img__blur.png,blur,828_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/828_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/829_img__blue.png,blue_cast,829_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/829_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/829_img__green.png,green_cast,829_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/829_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/829_img__lowlight.png,low_light,829_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/829_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/829_img__blur.png,blur,829_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/829_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/82_img__blue.png,blue_cast,82_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/82_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/82_img__green.png,green_cast,82_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/82_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/82_img__lowlight.png,low_light,82_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/82_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/82_img__blur.png,blur,82_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/82_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/831_img__blue.png,blue_cast,831_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/831_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/831_img__green.png,green_cast,831_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/831_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/831_img__lowlight.png,low_light,831_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/831_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/831_img__blur.png,blur,831_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/831_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/832_img__blue.png,blue_cast,832_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/832_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/832_img__green.png,green_cast,832_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/832_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/832_img__lowlight.png,low_light,832_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/832_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/832_img__blur.png,blur,832_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/832_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/833_img__blue.png,blue_cast,833_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/833_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/833_img__green.png,green_cast,833_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/833_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/833_img__lowlight.png,low_light,833_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/833_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/833_img__blur.png,blur,833_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/833_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/834_img__blue.png,blue_cast,834_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/834_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/834_img__green.png,green_cast,834_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/834_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/834_img__lowlight.png,low_light,834_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/834_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/834_img__blur.png,blur,834_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/834_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/835_img__blue.png,blue_cast,835_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/835_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/835_img__green.png,green_cast,835_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/835_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/835_img__lowlight.png,low_light,835_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/835_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/835_img__blur.png,blur,835_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/835_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/837_blue.png,blue_cast,837.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/837.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/837_green.png,green_cast,837.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/837.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/837_lowlight.png,low_light,837.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/837.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/837_blur.png,blur,837.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/837.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/837_img__blue.png,blue_cast,837_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/837_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/837_img__green.png,green_cast,837_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/837_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/837_img__lowlight.png,low_light,837_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/837_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/837_img__blur.png,blur,837_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/837_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/838_img__blue.png,blue_cast,838_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/838_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/838_img__green.png,green_cast,838_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/838_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/838_img__lowlight.png,low_light,838_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/838_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/838_img__blur.png,blur,838_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/838_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/841_blue.png,blue_cast,841.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/841.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/841_green.png,green_cast,841.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/841.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/841_lowlight.png,low_light,841.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/841.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/841_blur.png,blur,841.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/841.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/841_img__blue.png,blue_cast,841_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/841_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/841_img__green.png,green_cast,841_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/841_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/841_img__lowlight.png,low_light,841_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/841_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/841_img__blur.png,blur,841_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/841_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/842_img__blue.png,blue_cast,842_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/842_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/842_img__green.png,green_cast,842_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/842_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/842_img__lowlight.png,low_light,842_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/842_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/842_img__blur.png,blur,842_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/842_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/843_img__blue.png,blue_cast,843_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/843_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/843_img__green.png,green_cast,843_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/843_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/843_img__lowlight.png,low_light,843_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/843_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/843_img__blur.png,blur,843_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/843_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/844_img__blue.png,blue_cast,844_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/844_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/844_img__green.png,green_cast,844_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/844_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/844_img__lowlight.png,low_light,844_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/844_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/844_img__blur.png,blur,844_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/844_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/845_img__blue.png,blue_cast,845_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/845_img_.png
